-0.0,-1562.041362908085,-2003.4714131258793,-902.0438164097957,-0.0
205.36972555031807,-0.0,496.68801562757574,687.4059069545742,-0.0
-463.4603385235132,-1597.1300519343752,-0.0,-434.4152745062801,-753.7724306518147
-0.0,-0.0,1914.1941883474146,-0.0,-0.0
-0.0,-2757.4022967508427,-0.0,-2217.116190406679,-2731.667270392711
-0.0,-113.10587435558797,-0.0,-0.0,579.4426323930327
-0.0,155.7129228983041,-0.0,-0.0,-0.0
-46044.91666124596,-0.0,1.0002441500111972e-13,-0.0,-0.0
12.786567025635993,67.5755501262352,514.020017990556,-0.0,49.457027495976014
-159.97123892896627,-361.08741090008897,-662.7920030681186,-827.856422478481,-919.6553997172123
-3704.417658379643,-2631.5919310765,-0.0,-0.0,-2520.0716930262565
-0.0,376.0276333308892,-0.0,-1130.8165849603126,-0.0
871.5087800153877,1405.9749735620637,234.86665889071205,-0.0,-0.0
-0.0,-0.0,7204.661327281756,-0.0,-0.0
971.4591115111982,-0.0,-0.0,-0.0,1613.5852883412672
-0.0,-0.0,93.86917844921754,-0.0,699.13593211484
-599.6125607955405,-747.0158856561076,-902.8632365365801,-755.686940458688,-291.8086333963146
-0.0,63.043215249399594,55.34872035431492,-0.0,849.150787476625
-0.0,-0.0,-0.0,-0.0,992.7849560096496
-1756.7069398316762,-1030.9921388782798,-392.8588536281584,-897.9913445054052,-708.3860425251418
-0.0,-0.0,-3216.6283621069797,-0.0,-3791.091983608622
-0.0,-0.0,-0.0,-0.0,-482.23840841217356
-2178.0468187855763,-0.0,-0.0,-0.0,-1777.4861615741615
-0.0,-0.0,-0.0,-0.0,-337.57952559600665
-0.0,-0.0,-0.0,-0.0,1583.9759870439339
279.854110330813,56.7380358502338,-0.0,-0.0,-0.0
-0.0,434.318899193774,-71.88770732406586,1239.1740411908504,-0.0
-2012.5408258327986,-0.0,-0.0,-3206.9592653288296,-0.0
-0.0,-745.5295638385932,-0.0,-546.4619483116066,-1164.8697801311544
-1360.5174785407535,-0.0,-2307.033042847426,-1465.5917447108282,-1695.5562677502965
-1611.2784588643374,-2227.4664491624385,-0.0,-1680.4314436011907,-0.0
-0.0,-0.0,1326.156501831485,120.09684376050333,206.34418776711163
-0.0,-0.0,250.491574771441,-0.0,-0.0
-0.0,-586.0507544010188,-0.0,-993.7756920360292,-896.9587892965344
149.92642921915055,1383.322545235201,216.1568170455273,762.2979408182003,82.47953973594309
514.9588272646758,-0.0,-0.0,196.0032036416626,304.72852733133317
-0.0,-0.0,-0.0,-0.0,179.9920950881622
230.54556464965725,-0.0,669.598378138783,550.2404866420359,-0.0
387.8365338275026,1640.1923202595358,135.4723036371976,1532.7078733892165,712.2862383820282
-1673.4729704735425,-0.0,-1104.343449485137,-0.0,-1676.9238490046055
1566.8078995646438,-0.0,-0.0,-0.0,-0.0
4515.396592360539,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,260.1751444074024,-823.4029820048199,-0.0
-1262.4544889271874,-0.0,-0.0,43.062698029395804,-0.0
44.72357012168414,371.08994682752444,1078.7666521959748,51.12178906351116,-0.0
-0.0,-0.0,-927.9527232461978,-0.0,-1180.5415324009189
-0.0,54.08251397584053,86.16679116852656,781.6320411792381,85.0429817550254
12.59307197475027,54.36441368825723,-0.0,-0.0,63.31226481940538
-90.36852010400612,-0.0,606.5676760797195,-443.3146723523408,-99.54922399273659
-0.0,-3488.6137571237336,-2471.9552350285844,-0.0,-0.0
-0.0,2447.272142682177,-0.0,-0.0,-0.0
-207.90431138313292,-71.93599238519371,392.9929886876147,-0.0,-0.0
3868.2043051288692,106.48639765811562,-0.0,-0.0,-0.0
583.0438429095972,184.85815330830627,715.4748770475638,-0.0,735.4694005267056
-0.0,-627.309835855002,-498.9166235227965,-927.906579756942,-291.5560140981883
-0.0,427.3663921495625,-214.7473471006335,-184.03289154795084,281.8004545024976
-420.2040377252179,-0.0,-1291.1047152885155,-952.6437504052428,-863.2580064020475
-0.0,149.53138149438203,1515.448181259735,1544.9845380838444,1790.090548093129
-1974.0470938638473,-0.0,-939.259449134629,-0.0,-1694.9184520783351
-978.5829460228912,-1494.8668920213684,-1220.026442770649,-0.0,-0.0
-406.72636600396453,-243.07665279358156,-116.32183324221234,-734.3304316499133,-127.1317953041809
-389.6018397728573,-483.2735452885685,-0.0,18.222596185045678,-0.0
-0.0,-875.2064693213757,-0.0,-0.0,573.6989826908099
335.39201788803143,1020.2822949757723,-0.0,505.82687556294894,534.956296247858
-1613.7418742879822,-0.0,-0.0,-0.0,-0.0
-85.74404592468525,-238.71809542551685,-0.0,-0.0,-0.0
-1350.2027118031879,-1625.2759784120246,-665.0066188295331,-1862.9478645502484,-1117.5556360230942
-0.0,-0.0,347.4713947753377,-0.0,-0.0
-4206.1921161094715,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,1193.4246803940935
-0.0,-0.0,-0.0,0.12521944316752834,-7982.279828825086
-0.0,-0.0,-0.0,-3269.969334066872,-3934.98893703426
-0.0,-3038.4956109626078,-0.0,-0.0,-3232.8326093742326
